Index,Artist,title,year,data,Absolute Chords,section,loop type,chords only,Form Type,MBID,source
186,Katy Perry,Unconditionally,2013,|6-|4|1|. . . 5|,|Em|CM|GM|. . . DM|,"$a, $In",Axis-A,6- 4 1 5,B,eca2d765-0cb3-4de9-b9fa-f47b490da8d8,"Peres, 2016"
186,Katy Perry,Unconditionally,2013,$a*2,,"$Vr, $Ch, $PostCh",,,B,eca2d765-0cb3-4de9-b9fa-f47b490da8d8,"Peres, 2016"
186,Katy Perry,Unconditionally,2013,|6-|4|1|. . R|,|Em|CM|GM|. . R|,$drop,,6- 4 1 R,B,eca2d765-0cb3-4de9-b9fa-f47b490da8d8,"Peres, 2016"
186,Katy Perry,Unconditionally,2013,$a $drop,,$Vr_drop,,,B,eca2d765-0cb3-4de9-b9fa-f47b490da8d8,"Peres, 2016"
186,Katy Perry,Unconditionally,2013,|6-|4|1|||. . R|,|Em|CM|GM|||. . R|,$drop_2,,6- 4 1 R,B,eca2d765-0cb3-4de9-b9fa-f47b490da8d8,"Peres, 2016"
186,Katy Perry,Unconditionally,2013,$a $drop_2,,$Vr_drop2,,,B,eca2d765-0cb3-4de9-b9fa-f47b490da8d8,"Peres, 2016"
186,Katy Perry,Unconditionally,2013,|6-|4|1||,|Em|CM|GM||,$b,Six Four One Rest,6- 4 1,B,eca2d765-0cb3-4de9-b9fa-f47b490da8d8,"Peres, 2016"
186,Katy Perry,Unconditionally,2013,$b $drop_2,,$bridge,,,B,eca2d765-0cb3-4de9-b9fa-f47b490da8d8,"Peres, 2016"
315,Katy Perry,I Kissed A Girl,2008,$In $Vr*2 $Ch $link $Vr*2 $Ch $bridge $Ch,,S,,,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
315,Katy Perry,I Kissed A Girl,2008,|6-|7o 1|,|Am|Bo CM|,$a,,6- 7o 1,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
315,Katy Perry,I Kissed A Girl,2008,|2-|4 3-|,|Dm|FM Em|,$b,,2- 4 3-,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
315,Katy Perry,I Kissed A Girl,2008,$a $b,,$ab,,,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
315,Katy Perry,I Kissed A Girl,2008,|R||,,"$In, $link",Rest,R,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
315,Katy Perry,I Kissed A Girl,2008,$ab*2,,$Vr,,,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
315,Katy Perry,I Kissed A Girl,2008,|6-|1|,|Am|CM|,$a_del,,6- 1,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
315,Katy Perry,I Kissed A Girl,2008,$a_del $b,,$a_del_b,,,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
315,Katy Perry,I Kissed A Girl,2008,$a_del_b*4,,$Ch,,,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
315,Katy Perry,I Kissed A Girl,2008,|4|3-|6-|5|,|FM|Em|Am|GM|,$c,,4 3- 6- 5,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
315,Katy Perry,I Kissed A Girl,2008,|2-||||,|Dm||||,$c_turnaround,,2-,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
315,Katy Perry,I Kissed A Girl,2008,$c*2 $c_turnaround,,$bridge,,,C,f1c76af5-1e73-3110-9c70-ef3fa2f33f83,"Peres, Park: MusicID Top 200 (2000-2020)"
107,Taylor Swift,Style,2015,$In $Vr*3 $PCh $Ch $Vr*3 $PCh $Ch $PostCh,,S,,,D,f4dd8235-123f-4f53-ac07-1fc070016c06,"Peres, 2016"
107,Taylor Swift,Style,2015,|6-||4||,|Bm||GM||,$a,Aeolian-Lydian Plateau Shuttle,6- 4,D,f4dd8235-123f-4f53-ac07-1fc070016c06,"Peres, 2016"
107,Taylor Swift,Style,2015,$a*2,,"$In, $Vr",,,D,f4dd8235-123f-4f53-ac07-1fc070016c06,"Peres, 2016"
107,Taylor Swift,Style,2015,|2-|3-|4||,|Em|F#m|GM||,$PCh,,2- 3- 4,D,f4dd8235-123f-4f53-ac07-1fc070016c06,"Peres, 2016"
107,Taylor Swift,Style,2015,|1|. . . 5|4| . . . 5|,|DM|. . . AM|GM| . . . AM|,$b,,1 5 4 5,D,f4dd8235-123f-4f53-ac07-1fc070016c06,"Peres, 2016"
107,Taylor Swift,Style,2015,|6-|. . . 5|4| . . . 5|,|Bm|. . . AM|GM| . . . AM|,$b_turnaround,,6- 5 4 5,D,f4dd8235-123f-4f53-ac07-1fc070016c06,"Peres, 2016"
107,Taylor Swift,Style,2015,$b*3 $b_turnaround,,"$Ch, $PostCh",,,D,f4dd8235-123f-4f53-ac07-1fc070016c06,"Peres, 2016"
109,Justin Bieber,What do You Mean,2015,$In $verse_a $hook $verse_b $verse_a $hook $verse_b*2 $verse_a $hook $verse_b $hook*2,,S,,,A,0a3f5c2b-750a-44ed-8f94-2d422d083d6c,"Peres, 2016"
109,Justin Bieber,What do You Mean,2015,|4|1 . . 6- . . . . |5|4|,|DbM|AbM . . Fm . . . . |EbM|DbM|,$a,,4 1 6- 5 4,A,0a3f5c2b-750a-44ed-8f94-2d422d083d6c,"Peres, 2016"
109,Justin Bieber,What do You Mean,2015,$a*2,,"$In, $verse_a, $hook, $verse_b",,,A,0a3f5c2b-750a-44ed-8f94-2d422d083d6c,"Peres, 2016"
129,Alesso featuring Tove Lo,Heroes (We Could Be),2014,$In $Vr $Vr $riser $DCh $Vr $Vr $riser $DCh $Ch $bridge $Ch,,S,,,C-CLP,66bc3242-008f-4cc3-8494-b60218ff1238,"Peres, 2016"
129,Alesso featuring Tove Lo,Heroes (We Could Be),2014,|1 . . 3-||6- . . 4||,|FM . . Am||Dm . . BbM||,"$a, $In",Axis-C-sub3-,1 3- 6- 4,C-CLP,66bc3242-008f-4cc3-8494-b60218ff1238,"Peres, 2016"
129,Alesso featuring Tove Lo,Heroes (We Could Be),2014,$a*2,,"$Vr, $DCh, $Ch",,,C-CLP,66bc3242-008f-4cc3-8494-b60218ff1238,"Peres, 2016"
129,Alesso featuring Tove Lo,Heroes (We Could Be),2014,$a*4,,$riser,,,C-CLP,66bc3242-008f-4cc3-8494-b60218ff1238,"Peres, 2016"
129,Alesso featuring Tove Lo,Heroes (We Could Be),2014,|4 . . 3-||6- . . 2-|,|BbM . . Am||Dm . . GM|,$b,,4 3- 6- 2-,C-CLP,66bc3242-008f-4cc3-8494-b60218ff1238,"Peres, 2016"
129,Alesso featuring Tove Lo,Heroes (We Could Be),2014,|4 . . 3-||1||,|BbM . . Am||FM||,$b_turnaround,,4 3- 1,C-CLP,66bc3242-008f-4cc3-8494-b60218ff1238,"Peres, 2016"
129,Alesso featuring Tove Lo,Heroes (We Could Be),2014,$b $b_turnaround,,$bridge,,,C-CLP,66bc3242-008f-4cc3-8494-b60218ff1238,"Peres, 2016"
140,Tove Lo,Talking Body,2014,$In $Vr $Vr $Ch $Vr $Vr $Ch $link $bridge $Ch $PostCh,,S,,,B,549458dd-92b0-42bb-a7b6-88d3cc1b2aa9,"Peres, 2016"
140,Tove Lo,Talking Body,2014,|6-|. . . 5 . . . . | 1 . . 4 . . . . | . 5|,|Fm|. . . EbM . . . . | AbM . . DbM . . . . | . EbM|,"$a, $In, $link",,6- 5 1 4 5,B,549458dd-92b0-42bb-a7b6-88d3cc1b2aa9,"Peres, 2016"
140,Tove Lo,Talking Body,2014,$a*2,,$Vr,,,B,549458dd-92b0-42bb-a7b6-88d3cc1b2aa9,"Peres, 2016"
140,Tove Lo,Talking Body,2014,$a*4,,"$Ch, $PostCh",,,B,549458dd-92b0-42bb-a7b6-88d3cc1b2aa9,"Peres, 2016"
140,Tove Lo,Talking Body,2014,|6-|. . . 5 . . . . | 1 . . 4 . . . . ||,|Fm|. . . EbM . . . . | AbM . . DbM . . . . ||,$a_turnaround,Axis-A-reverse,6- 5 1 4,B,549458dd-92b0-42bb-a7b6-88d3cc1b2aa9,"Peres, 2016"
140,Tove Lo,Talking Body,2014,$a*2 $a_turnaround,,$bridge,,,B,549458dd-92b0-42bb-a7b6-88d3cc1b2aa9,"Peres, 2016"
141,Nicki Minaj,The Night is Still Young,2014,$In $Vr $Vr $Ch $Vr*2 $Vr $Ch $riser $Ch $PostCh,,S,,,A,6d3bc6f5-07c2-42c0-981e-6f93fd0c8df7,"Peres, 2016"
141,Nicki Minaj,The Night is Still Young,2014,|4|. . . 5|6-|. . . 1|4|. . . 1|2-|. . . 1|,|BbM|. . . CM|Dm|. . . FM|CM|. . . FM|Gm|. . . FM|,"$a, $In, $Vr, $PostCh",,4 5 6- 1 4 1 2- 1,A,6d3bc6f5-07c2-42c0-981e-6f93fd0c8df7,"Peres, 2016"
141,Nicki Minaj,The Night is Still Young,2014,$a*2,,"$Ch, $riser",,,A,6d3bc6f5-07c2-42c0-981e-6f93fd0c8df7,"Peres, 2016"
187,Miley Cyrus,We Can't Stop,2013,$In $Vr $PCh $Ch $link $Vr $PCh $Ch $link $bridge $Ch $PostCh,,,,,A,a0980ce2-f566-4b6b-bf98-f1ce01f8cc92,"Peres, Richards"
187,Miley Cyrus,We Can't Stop,2013,| 1 | 3- | 6- | 4 |,|FM|Am|Dm|BbM|,"$a, $link, $PCh",Axis-C-sub3-,1 3- 6- 4,A,a0980ce2-f566-4b6b-bf98-f1ce01f8cc92,"Peres, Richards"
187,Miley Cyrus,We Can't Stop,2013,$a*2,,"$In, $Vr, $Ch, $bridge, $PostCh",,,A,a0980ce2-f566-4b6b-bf98-f1ce01f8cc92,"Peres, Richards"
189,Miley Cyrus,Wrecking Ball,2013,$In $Vr $PCh $Ch $c_echo $Vr $PCh $Ch*2 $c_echo $bridge $PCh_short $Ch*2 $c_echo*3,,S,,,D,147bf1a2-b958-487a-9d65-2499b26ff93c,"Peres, 2016"
189,Miley Cyrus,Wrecking Ball,2013,|6-|1|5|2-|,|Dm|FM|CM|Gm|,"$a, $In",,6- 1 5 2-,D,147bf1a2-b958-487a-9d65-2499b26ff93c,"Peres, 2016"
189,Miley Cyrus,Wrecking Ball,2013,$a*2,,$Vr,,,D,147bf1a2-b958-487a-9d65-2499b26ff93c,"Peres, 2016"
189,Miley Cyrus,Wrecking Ball,2013,|4|6-|1|4|,|BbM|Dm|FM|BbM|,"$b, $PCh_short",,4 6- 1 4,D,147bf1a2-b958-487a-9d65-2499b26ff93c,"Peres, 2016"
189,Miley Cyrus,Wrecking Ball,2013,$b*2,,$PCh,,,D,147bf1a2-b958-487a-9d65-2499b26ff93c,"Peres, 2016"
189,Miley Cyrus,Wrecking Ball,2013,| 1 | 5 | 6- | 4 |,|FM|CM|Dm|BbM|,$c,Axis-C,1 5 6- 4,D,147bf1a2-b958-487a-9d65-2499b26ff93c,"Peres, 2016"
189,Miley Cyrus,Wrecking Ball,2013,| 6- | 4 |,|Dm|BbM|,$c_echo,Aeolian-Lydian Plateau Shuttle,6- 4,D,147bf1a2-b958-487a-9d65-2499b26ff93c,"Peres, 2016"
189,Miley Cyrus,Wrecking Ball,2013,$c*2,,$Ch,,,D,147bf1a2-b958-487a-9d65-2499b26ff93c,"Peres, 2016"
189,Miley Cyrus,Wrecking Ball,2013,|4||6-||1||3-||,|BbM||Dm||FM||Am||,$d,Plateau: closed neighboring loop,4 6- 1 3-,D,147bf1a2-b958-487a-9d65-2499b26ff93c,"Peres, 2016"
189,Miley Cyrus,Wrecking Ball,2013,$d*2,,$bridge,,,D,147bf1a2-b958-487a-9d65-2499b26ff93c,"Peres, 2016"
219,Taylor Swift,We Are Never Ever Getting Back Together,2012,$In $Vr*2 $PCh $Ch $link $Vr $PCh $Ch $PostCh $bridge $Ch $Ch_open $Ch,,S,,,B,aa42d642-3771-4180-9c53-00ba22df5a4b,"Peres, Richards"
219,Taylor Swift,We Are Never Ever Getting Back Together,2012,|4 | 1| 5| 6- |,|CM | GM| DM| Em |,"$a, $In, $link",Axis-F,4 1 5 6-,B,aa42d642-3771-4180-9c53-00ba22df5a4b,"Peres, Richards"
219,Taylor Swift,We Are Never Ever Getting Back Together,2012,$a*2,,"$Vr, $PCh",,,B,aa42d642-3771-4180-9c53-00ba22df5a4b,"Peres, Richards"
219,Taylor Swift,We Are Never Ever Getting Back Together,2012,|4 | 1| 5| 6-  5|,|CM | GM| DM| Em DM |,$aa,,4 1 5 6- 5,B,aa42d642-3771-4180-9c53-00ba22df5a4b,"Peres, Richards"
219,Taylor Swift,We Are Never Ever Getting Back Together,2012,|4 | 1| 5| . R|,|CM | GM| DM| . R |,$a_cad,,4 1 5 R,B,aa42d642-3771-4180-9c53-00ba22df5a4b,"Peres, Richards"
219,Taylor Swift,We Are Never Ever Getting Back Together,2012,$aa*3 $a_cad,,$Ch,,,B,aa42d642-3771-4180-9c53-00ba22df5a4b,"Peres, Richards"
219,Taylor Swift,We Are Never Ever Getting Back Together,2012,$aa*2,,$PostCh,,,B,aa42d642-3771-4180-9c53-00ba22df5a4b,"Peres, Richards"
219,Taylor Swift,We Are Never Ever Getting Back Together,2012,$a*3 $a_cad,,$bridge,,,B,aa42d642-3771-4180-9c53-00ba22df5a4b,"Peres, Richards"
219,Taylor Swift,We Are Never Ever Getting Back Together,2012,$aa*4,,$Ch_open,,,B,aa42d642-3771-4180-9c53-00ba22df5a4b,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,$In $Vr*2 $PCh $Ch_drop $DCh $Vr*2 $PCh $Ch $DCh $bridge $Ch $DCh $PostCh ,,S,,,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,|1||,|GM||,$In,One,1,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,| 1 || 5 || 6- || 4 ||,|GM||DM||Em||CM||,"$a, $PCh",Axis-C,1 5 6- 4,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,$a*2,,$Vr,,,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,|6-|4|5|1 5 |,|Em|CM|DM|GM DM|,$b,,6- 4 5 1 5,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,|6-|4|5|R |,|Em|CM|DM|R|,$b_drop,,6- 4 5 R,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,$b*3 $b_drop,,$Ch_drop,,,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,$b*2,,$DCh,,,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,$b*4,,$Ch,,,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,|4||6-||4||5|||,|CM||Em||CM||DM|||,$bridge,,4 6- 4 5,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,|6-|4|5|1 R|,|Em|CM|DM|GM R|,$b_end,,6- 4 5 1 R,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
209,Taylor Swift,I Knew You Were Trouble,2012,$b $b_end,,$PostCh,,,D,8a999d24-acbb-4992-b580-030b2fe83e90,"Peres, Richards"
274,Taylor Swift ,Mine ,2010,$In $Vr $PCh $Ch $link $Vr $PCh $Ch $link_2 $bridge $PCh $link $Ch_slow*4 $Ch,,S,,,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
274,Taylor Swift ,Mine ,2010,| 4 | 1 | 5 | 6- | 4 | 1 | 5 ||,| CM| GM | DM | Em | CM | GM | DM ||,"$a, $link_2",,4 1 5 6- 4 1 5,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
274,Taylor Swift ,Mine ,2010,$a*2,,"$In, $Vr",,,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
274,Taylor Swift ,Mine ,2010,| 4 | 1 | 5 ||,| CM | GM | DM ||,$a_short,Closed Double Plagal,4 1 5,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
274,Taylor Swift ,Mine ,2010,$a_short*4,,$PCh,,,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
274,Taylor Swift ,Mine ,2010,| 4 || 1 || 5 || 6-  | 5 |,| CM|| GM || DM || Em | DM | ,$b,,4 1 5 6- 5,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
274,Taylor Swift ,Mine ,2010,$b*2,,$Ch,,,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
274,Taylor Swift ,Mine ,2010,|4||||,|CM||||,$link,Four,4,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
274,Taylor Swift ,Mine ,2010,|6-||4||5||||,|Em||CM||DM||||,$c,Plateau: lower incomplete neighbor,6- 4 5,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
274,Taylor Swift ,Mine ,2010,$c*2,,$bridge,,,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
274,Taylor Swift ,Mine ,2010,| 4 || 1| | 5 ||||, | CM||GM | DM ||||,$a_slow,Closed Double Plagal,4 1 5,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
274,Taylor Swift ,Mine ,2010,$b $a_slow,,$Ch_slow,,,D,3b86f1da-4c28-3da1-8f90-632e62e7b521,Richards
108,Jason Derulo,Want to Want Me,2015,$Vr*2 $Ch $DCh $Vr $Ch $DCh $DCh $bridge $Ch $DCh*2,,S,,,D-CLP,f6cf1acf-a10c-49a2-8bf4-a5c63afdd14e,Peres
108,Jason Derulo,Want to Want Me,2015,|1||6-||,|EbM||Cm||,"$a, $DCh",,1 6-,D-CLP,f6cf1acf-a10c-49a2-8bf4-a5c63afdd14e,Peres
108,Jason Derulo,Want to Want Me,2015,$a*4,,$Vr,,,D-CLP,f6cf1acf-a10c-49a2-8bf4-a5c63afdd14e,Peres
108,Jason Derulo,Want to Want Me,2015,|1||6-||4||6-|. . . 5|,|EbM||Cm||AbM||Cm|. . . BbM|,$b,,1 6- 4 6- 5,D-CLP,f6cf1acf-a10c-49a2-8bf4-a5c63afdd14e,Peres
108,Jason Derulo,Want to Want Me,2015,$b*2,,$Ch,,,D-CLP,f6cf1acf-a10c-49a2-8bf4-a5c63afdd14e,Peres
108,Jason Derulo,Want to Want Me,2015,|4|5|6-|3-|,|AbM|BbM|Cm|Gm|,$c,,4 5 6- 3-,D-CLP,f6cf1acf-a10c-49a2-8bf4-a5c63afdd14e,Peres
108,Jason Derulo,Want to Want Me,2015,|4|5|2-|. 5|,|AbM|BbM|Fm|. BbM|,$c_cad,,4 5 2- 5,D-CLP,f6cf1acf-a10c-49a2-8bf4-a5c63afdd14e,Peres
108,Jason Derulo,Want to Want Me,2015,$c $c_cad,,$bridge,,,D-CLP,f6cf1acf-a10c-49a2-8bf4-a5c63afdd14e,Peres
331,Coldplay,Viva la Vida,2008,$In $Vr $link $Vr $Vr $Ch $link $Vr $Vr $Ch $bridge $link $Ch $fadeout,,S,,,"C, D",cc3874b7-447b-371d-9666-fc5bc76c41d8,"Spicer, 2017"
331,Coldplay,Viva la Vida,2008,|4 . . 5|| 1 . . 6-||,|DbM . . EbM|| AbM . . Fm||,$a,,4 5 1 6-,"C, D",cc3874b7-447b-371d-9666-fc5bc76c41d8,"Spicer, 2017"
331,Coldplay,Viva la Vida,2008,$a*2,,"$In, $Vr, $link",,,"C, D",cc3874b7-447b-371d-9666-fc5bc76c41d8,"Spicer, 2017"
331,Coldplay,Viva la Vida,2008,|4 . . 5|| 3- . . 6-||,|DbM . . EbM|| Cm . . Fm||,$a_sub,,4 5 3- 6-,"C, D",cc3874b7-447b-371d-9666-fc5bc76c41d8,"Spicer, 2017"
331,Coldplay,Viva la Vida,2008,$a*2 $a_sub $a,,$Ch,,,"C, D",cc3874b7-447b-371d-9666-fc5bc76c41d8,"Spicer, 2017"
331,Coldplay,Viva la Vida,2008,|4 . . 6-||,|DbM . . Fm||,$b,Lydian-Aeolian Plateau Shuttle,4 6-,"C, D",cc3874b7-447b-371d-9666-fc5bc76c41d8,"Spicer, 2017"
331,Coldplay,Viva la Vida,2008,|5||,|EbM||,$turnaround,Five,5,"C, D",cc3874b7-447b-371d-9666-fc5bc76c41d8,"Spicer, 2017"
331,Coldplay,Viva la Vida,2008,$b*3 $turnaround,,$bridge,,,"C, D",cc3874b7-447b-371d-9666-fc5bc76c41d8,"Spicer, 2017"
331,Coldplay,Viva la Vida,2008,$a_sub*3,,$fadeout,,,"C, D",cc3874b7-447b-371d-9666-fc5bc76c41d8,"Spicer, 2017"
100,Justin Bieber ,Love Yourself ,2015,$Vr $Vr $PCh $Ch $Vr $Vr $PCh $Ch $instr $Vr $Ch*2,,S,,,D-CLP,f3091e5e-6206-4957-ba15-f2f67801dd96,"Richards, Jinny Park: MusicID top 100 (2000-2020)"
100,Justin Bieber ,Love Yourself ,2015,|1 5|6-|2- 1|5|,|EM BM|C#m|F#m EM|BM|,$a,,1 5 6- 2- 1 5,D-CLP,f3091e5e-6206-4957-ba15-f2f67801dd96,"Richards, Jinny Park: MusicID top 100 (2000-2020)"
100,Justin Bieber ,Love Yourself ,2015,$a*2,,$Vr,,,D-CLP,f3091e5e-6206-4957-ba15-f2f67801dd96,"Richards, Jinny Park: MusicID top 100 (2000-2020)"
100,Justin Bieber ,Love Yourself ,2015,|6- . . 4 . . . . |1|,|C#m . .  AM . . . . |EM|,$b,Six Four One Rest,6- 4 1,D-CLP,f3091e5e-6206-4957-ba15-f2f67801dd96,"Richards, Jinny Park: MusicID top 100 (2000-2020)"
100,Justin Bieber ,Love Yourself ,2015,|6- . . 4 . . . . |1 . . 5 . . . . |,|C#m . .  AM . . . . |EM . . BM . . . . |,$b_turnaround,Axis-A,6- 4 1 5,D-CLP,f3091e5e-6206-4957-ba15-f2f67801dd96,"Richards, Jinny Park: MusicID top 100 (2000-2020)"
100,Justin Bieber ,Love Yourself ,2015,|6- . . 4 . . . . |5|,|C#m . .  AM . . . . |BM|,$b_cad,Plateau: lower incomplete neighbor,6- 4 5,D-CLP,f3091e5e-6206-4957-ba15-f2f67801dd96,"Richards, Jinny Park: MusicID top 100 (2000-2020)"
100,Justin Bieber ,Love Yourself ,2015,$b*2 $b_ins $b_cad,,$PCh,,,D-CLP,f3091e5e-6206-4957-ba15-f2f67801dd96,"Richards, Jinny Park: MusicID top 100 (2000-2020)"
100,Justin Bieber ,Love Yourself ,2015,|1 . . . . 5 . . |6- . . . . 4 . . | ,|EM . . . . BM . . |C#m . . . . AM . . | ,$c,Axis-C,1 5 6- 4,D-CLP,f3091e5e-6206-4957-ba15-f2f67801dd96,"Richards, Jinny Park: MusicID top 100 (2000-2020)"
100,Justin Bieber ,Love Yourself ,2015,|1 . . . . 4 . . |1|,|EM . . . . AM . . |EM|,$c_cad,,1 4 1,D-CLP,f3091e5e-6206-4957-ba15-f2f67801dd96,"Richards, Jinny Park: MusicID top 100 (2000-2020)"
100,Justin Bieber ,Love Yourself ,2015,$c $c_cad,,$cc,,,D-CLP,f3091e5e-6206-4957-ba15-f2f67801dd96,"Richards, Jinny Park: MusicID top 100 (2000-2020)"
100,Justin Bieber ,Love Yourself ,2015,$cc*2,,"$Ch, $instr",,,D-CLP,f3091e5e-6206-4957-ba15-f2f67801dd96,"Richards, Jinny Park: MusicID top 100 (2000-2020)"
96,Major Lazer and DJ Snake,Lean On,2015,$In $Vr $Ch $DCh $Vr $Ch $DCh $bridge $Ch ,,S,,,B-CLP,d8999044-ab67-43e1-acd5-8e73cb805740,"Peres, Park: MusicID top 200 (2000-2020)"
96,Major Lazer and DJ Snake,Lean On,2015,|4||6-||,|EbM||Gm||,$a,Lydian-Aeolian Plateau Shuttle,4 6-,B-CLP,d8999044-ab67-43e1-acd5-8e73cb805740,"Peres, Park: MusicID top 200 (2000-2020)"
96,Major Lazer and DJ Snake,Lean On,2015,$a*2,,$In,,,B-CLP,d8999044-ab67-43e1-acd5-8e73cb805740,"Peres, Park: MusicID top 200 (2000-2020)"
96,Major Lazer and DJ Snake,Lean On,2015,|4|. 5 . . |6-|. 1 . . |,|EbM|. FM . . |Gm|. BbM . . |,$b,Plateau: ascending passing loop,4 5 6- 1,B-CLP,d8999044-ab67-43e1-acd5-8e73cb805740,"Peres, Park: MusicID top 200 (2000-2020)"
96,Major Lazer and DJ Snake,Lean On,2015,|4|. 5 . . |6-||,|EbM|. FM . . |Gm||,$b_cad,Plateau: open passing loop,4 5 6-,B-CLP,d8999044-ab67-43e1-acd5-8e73cb805740,"Peres, Park: MusicID top 200 (2000-2020)"
96,Major Lazer and DJ Snake,Lean On,2015,$b $b_cad,,$bb,,,B-CLP,d8999044-ab67-43e1-acd5-8e73cb805740,"Peres, Park: MusicID top 200 (2000-2020)"
96,Major Lazer and DJ Snake,Lean On,2015,$bb*2,,"$Vr, $Ch, $DCh, $bridge",,,B-CLP,d8999044-ab67-43e1-acd5-8e73cb805740,"Peres, Park: MusicID top 200 (2000-2020)"
110,"Skrillex, Diplo, & Justin Biber",Where are Ü Now,2015,$In $Vr*2 $riser $drop $DCh*2 $DCh*2 $Vr*2 $riser $drop $DCh*2 $DCh*2,,S,,,C,27bac763-63c8-4e71-83ca-32934d217888,"Duinker, Peres"
110,"Skrillex, Diplo, & Justin Biber",Where are Ü Now,2015,|4 . . 6-|. 5 . . | . . . 1 | . 4 . . |,|CM . . Em|. DM . . | . . . GM | . CM . . |,"$a, $riser",,4 6- 5 1 4,C,27bac763-63c8-4e71-83ca-32934d217888,"Duinker, Peres"
110,"Skrillex, Diplo, & Justin Biber",Where are Ü Now,2015,$a*2,,"$In, $Vr",,,C,27bac763-63c8-4e71-83ca-32934d217888,"Duinker, Peres"
110,"Skrillex, Diplo, & Justin Biber",Where are Ü Now,2015,|4 . . 6-|. 5 . . | R||,|CM . . Em|. DM . . |R||,$drop,,4 6- 5 R,C,27bac763-63c8-4e71-83ca-32934d217888,"Duinker, Peres"
110,"Skrillex, Diplo, & Justin Biber",Where are Ü Now,2015,|6- . . 1 . . 4 . || . . .  5 . . 2- . ||,|Em . . GM . . CM . || . . .  DM . . Am . ||,$b,,6- 1 4 5 2-,C,27bac763-63c8-4e71-83ca-32934d217888,"Duinker, Peres"
110,"Skrillex, Diplo, & Justin Biber",Where are Ü Now,2015,$b*2,,$DCh,,,C,27bac763-63c8-4e71-83ca-32934d217888,"Duinker, Peres"
294,The Black Eyed Peas,I Gotta Feeling,2009,$In $hook*2 $Vr*2 $Ch $hook $Vr $Ch $Vr $hook ,,S,,,A,137a9b8c-e328-35df-b529-9b17bbd81b65,Park: MusicID top 200 (2000-2020)
